RoseHoward65,Animation,4,4
RosemarySchmidt204,Foreign,5,5
RosemarySchmidt204,Horror,5,5
RosemarySchmidt204,New,5,5
RossGrey580,Foreign,4,4
RoyWhiting363,Action,6,6
RubenGeary501,New,4,4
RubyWashington90,Animation,5,5
RubyWashington90,Music,5,5
RussellBrinson380,Foreign,6,6
RuthMartinez19,Sports,4,4
RyanSalisbury347,Games,4,4
RyanSalisbury347,Sports,4,4
SallyPierce167,Music,5,5
SalvadorTeel584,Comedy,6,6
SamanthaDuncan177,Sports,4,4
SamMcduffie490,Animation,4,4
SamuelMarlow358,Comedy,4,4
SandraMartin16,Sports,6,6
SarahLewis23,Sci-Fi,6,6
SaraPerry84,Animation,4,4
SaraPerry84,Sports,4,4
ScottShelley330,Action,4,4
ScottShelley330,Documentary,4,4
SeanDouglass392,Animation,3,3
SeanDouglass392,Family,3,3
SergioStanfield587,Documentary,5,5
SethHannon590,Sports,5,5
ShaneMillard488,Drama,5,5
ShannonFreeman123,New,4,4
SharonRobinson20,New,7,7
ShawnHeaton390,Animation,5,5
ShawnHeaton390,Music,5,5
SheilaWells124,Documentary,3,3
ShellyWatts294,Action,5,5
SherriRhodes297,Sci-Fi,5,5
SherryMarshall119,Sci-Fi,5,5
ShirleyAllen27,Foreign,4,4
ShirleyAllen27,Sports,4,4
SidneyBurleson572,Sports,4,4
SoniaGregory284,Action,4,4
SoniaGregory284,Foreign,4,4
SoniaGregory284,Horror,4,4
StaceyMontgomery211,Music,5,5
StacyCunningham180,Documentary,4,4
StanleyScroggins404,Animation,5,5
StanleyScroggins404,Documentary,5,5
StanleyScroggins404,Foreign,5,5
StellaMoreno247,Sci-Fi,3,3
StellaMoreno247,Sports,3,3
StephanieMitchell41,Animation,5,5
StephenQualls332,Drama,4,4
StephenQualls332,Games,4,4
StephenQualls332,Horror,4,4
SteveMackenzie372,Action,5,5
SteveMackenzie372,Games,5,5
StevenCurley316,Sci-Fi,5,5
StevenCurley316,Sports,5,5
SuePeters197,Comedy,7,7
SusanWilson8,Classics,4,4
SusanWilson8,Drama,4,4
SuzanneNichols153,Games,4,4
SylviaOrtiz120,Action,4,4
SylviaOrtiz120,Family,4,4
SylviaOrtiz120,Music,4,4
TamaraNguyen229,Sports,4,4
TammySanders75,Family,6,6
TanyaGilbert237,Classics,5,5
TanyaGilbert237,Family,5,5
TaraRyan203,Action,3,3
TaraRyan203,Children,3,3
TaraRyan203,Classics,3,3
TedBreaux538,Sports,5,5
TeresaRogers54,Animation,6,6
TerranceRoush592,Family,4,4
TerranceRoush592,Sci-Fi,4,4
TerrenceGunderson595,Documentary,4,4
TerriVasquez206,New,7,7
TerryCarlson253,Animation,5,5
TerryGrissom355,Action,3,3
TerryGrissom355,Foreign,3,3
ThelmaMurray122,Horror,5,5
ThelmaMurray122,Sports,5,5
TheodoreCulp446,Foreign,6,6
TheresaWatson72,Action,4,4
TheresaWatson72,Animation,4,4
TheresaWatson72,Horror,4,4
ThomasGrigsby308,New,4,4
TiffanyJordan110,Animation,2,2
TiffanyJordan110,Documentary,2,2
TiffanyJordan110,Drama,2,2
TiffanyJordan110,Foreign,2,2
TiffanyJordan110,Games,2,2
TimCary468,Animation,7,7
TimothyBunn325,New,5,5
TinaSimmons92,Drama,4,4
TinaSimmons92,Horror,4,4
ToddTan386,Children,5,5
TomMilner452,Action,4,4
TomMilner452,Drama,4,4
TomMilner452,Sci-Fi,4,4
TommyCollazo459,Comedy,5,5
TommyCollazo459,Family,5,5
ToniHolt291,Classics,3,3
ToniHolt291,Family,3,3
ToniHolt291,Sci-Fi,3,3
TonyaChapman209,Action,6,6
TonyCarranza401,Documentary,3,3
TraceyBarrett280,Children,3,3
TraceyBarrett280,Foreign,3,3
TraceyBarrett280,New,3,3
TraceyBarrett280,Sci-Fi,3,3
TracyCole108,Comedy,4,4
TracyCole108,Sci-Fi,4,4
TracyHerrmann589,Comedy,5,5
TravisEstep417,Animation,5,5
TroyQuigley436,Animation,5,5
TylerWren496,Drama,3,3
TylerWren496,Sports,3,3
TyroneAsher540,Documentary,3,3
TyroneAsher540,Sci-Fi,3,3
ValerieBlack149,Sports,4,4
VanessaSims195,Drama,4,4
VelmaLucas286,Drama,4,4
VeraMccoy218,Comedy,3,3
VernonChapa483,Comedy,4,4
VeronicaStone158,Animation,4,4
VickieBrewer251,Sci-Fi,5,5
VickiFields201,Animation,3,3
VickiFields201,Drama,3,3
VickiFields201,Family,3,3
VickiFields201,Sports,3,3
VictorBarkley382,Documentary,5,5
VictoriaGibson116,Family,7,7
VincentRalston414,Travel,5,5
ViolaHanson244,Comedy,6,6
VioletRodriquez289,Foreign,4,4
VioletRodriquez289,Sports,4,4
VirgilWofford581,Foreign,5,5
VirginiaGreen35,Action,5,5
VirginiaGreen35,Sci-Fi,5,5
VivianRuiz184,Animation,4,4
WadeDelvalle598,Comedy,3,3
WadeDelvalle598,Drama,3,3
WadeDelvalle598,Foreign,3,3
WallaceSlone562,Foreign,6,6
WalterPerryman339,Sports,5,5
WandaPatterson87,Action,3,3
WandaPatterson87,Children,3,3
WandaPatterson87,Classics,3,3
WandaPatterson87,Sci-Fi,3,3
WandaPatterson87,Sports,3,3
WarrenSherrod462,Animation,4,4
WarrenSherrod462,Horror,4,4
WayneTruong370,Action,3,3
WayneTruong370,Animation,3,3
WendyHarrison115,Classics,4,4
WesleyBull469,Games,9,9
WillardLumpkin578,Classics,3,3
WillardLumpkin578,Family,3,3
WillardLumpkin578,Horror,3,3
WillardLumpkin578,Sci-Fi,3,3
WilliamSatterfield303,Action,5,5
WillieHowell219,Sci-Fi,4,4
WillieMarkham359,Documentary,4,4
WilmaRichards212,Children,4,4
YolandaWeaver190,Action,3,3
YolandaWeaver190,Classics,3,3
YolandaWeaver190,Drama,3,3
YolandaWeaver190,Family,3,3
YolandaWeaver190,Horror,3,3
YolandaWeaver190,Travel,3,3
YvonneWatkins174,Action,3,3
YvonneWatkins174,Documentary,3,3
YvonneWatkins174,Travel,3,3
ZacharyHite479,Comedy,4,4
ZacharyHite479,Horror,4,4
ZacharyHite479,Sports,4,4
